Pratham Filter Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J 106, Ansa Industrial Estate,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saki Vihar Road, Andheri ( East)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai - 400072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phone - 02242046000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movement Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,
RESIN,12250.00 LTR,74.97,918432.50,13150.00 LTR,77.65,1021082.50,11450.00 LTR,74.98,858484.50,12550.00 LTR,79.45,997159.50,,,,6925.00 LTR,88.28,611325.00,11000.00 LTR,85.00,935000.00,5700.00 LTR,87.28,497500.00,11400.00 LTR,82.31,938376.00,9500.00 LTR,85.72,814376.00,275.00 LTR,77.02,21180.00,2975.00 LTR,91.11,271055.00,400.00 LTR,78.24,31296.00,3300.00 LTR,92.14,304046.00,11150.00 LTR,82.44,919236.00,3650.00 LTR,92.51,337661.00,,,,8400.00 LTR,90.99,764300.00,11000.00 LTR,81.50,896500.00,6225.00 LTR,92.02,572825.00,400.00 LTR,79.31,31724.00,4900.00 LTR,82.59,404699.00,13000.00 LTR,81.50,1059500.00,5600.00 LTR,91.30,511283.25
RO - 25NB FLOW,,,,,,,,,,,,,,,,1.00 Nos,750.00,750.00,,,,2.00 Nos,750.00,1500.00,,,,,,,,,,,,,1.00 Nos,513.50,513.50,2.00 Nos,631.75,1263.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,513.50,1027.00
RO - 50NB FLOW,,,,,,,,,,,,,,,,1.00 Nos,1250.00,1250.00,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,279.57,279.57,2.00 Nos,764.79,1529.57,,,,,,,,,,,,,,,,,,,2.00 Nos,279.57,559.14,,,
"RO-ADP-8""",7.00 Nos,1114.06,7798.42,20.00 Nos,1635.52,32710.42,,,,15.00 Nos,2878.13,43172.00,2.00 Nos,1100.94,2201.88,17.00 Nos,3297.17,56051.88,10.00 Nos,1114.06,11140.60,58.00 Nos,3256.56,188880.60,34.00 Nos,1114.06,37878.04,83.00 Nos,2483.95,206168.04,96.00 Nos,2131.00,204576.00,1.00 Nos,4200.00,4200.00,8.00 Nos,1471.67,11773.36,20.00 Nos,3138.67,62773.36,35.00 Nos,1524.78,53367.13,112.00 Nos,2706.00,303072.13,2.00 Nos,1206.86,2413.72,39.00 Nos,3996.51,155863.72,50.00 Nos,2131.00,106550.00,12.00 Nos,4441.67,53300.00,2.00 Nos,2345.00,4690.00,12.00 Nos,4641.67,55700.00,2.00 Nos,2131.00,4262.00,33.00 Nos,3662.33,120856.86
"RO - Brine Seal 4""",,,,,,,,,,,,,,,,,,,10.00 Nos,49.06,490.60,20.00 Nos,399.53,7990.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.00 Nos,49.06,11480.04,,,
"RO - Brine Seal 8""",,,,,,,,,,,,,,,,,,,,,,,,,12.00 Nos,49.03,588.36,18.00 Nos,349.35,6288.36,,,,,,,112.00 Nos,70.00,7840.00,,,,6.00 Nos,68.94,413.64,12.00 Nos,722.97,8675.64,,,,,,,,,,,,,,,,,,,57.00 Nos,80.00,4560.00,106.00 Nos,68.94,7307.64
"RO - CIRCLIP 4""",,,,,,,90.00 Nos,94.00,8460.00,20.00 Nos,409.50,8190.00,,,,4.00 Nos,1160.00,4640.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00 Nos,94.00,564.00,1.00 Nos,94.00,94.00,,,
"RO - CIRCLIP 8""",,,,6.00 Nos,345.00,2070.00,,,,11.00 Nos,727.27,8000.00,,,,,,,6.00 Nos,343.18,2059.08,26.00 Nos,1029.20,26759.08,5.00 Nos,343.18,1715.90,11.00 Nos,187.35,2060.90,,,,4.00 Nos,1650.00,6600.00,,,,,,,4.00 Nos,343.18,1372.72,18.00 Nos,1728.48,31112.72,,,,,,,,,,2.00 Nos,1700.00,3400.00,,,,6.00 Nos,345.00,2070.00,,,,10.00 Nos,343.18,3431.80
RO - Head Noryl -Ecoline,,,,7.00 Nos,6359.43,44516.00,20.00 Nos,4251.00,85020.00,8.00 Nos,3911.50,31292.00,2.00 Nos,4287.00,8574.00,13.00 Nos,7722.62,100394.00,31.00 Nos,4174.33,129404.12,31.00 Nos,6281.94,194740.12,3.00 Nos,4034.92,12104.76,6.00 Nos,5589.46,33536.76,3.00 Nos,4251.00,12753.00,,,,23.00 Nos,4251.00,97773.00,9.00 Nos,8648.00,77832.00,8.00 Nos,4096.28,32770.24,18.00 Nos,6416.12,115490.24,,,,8.00 Nos,6420.75,51366.00,21.00 Nos,4245.09,89146.92,13.00 Nos,6116.07,79508.92,4.00 Nos,4676.00,18704.00,1.00 Nos,9850.00,9850.00,2.00 Nos,4147.83,8295.66,6.00 Nos,4147.83,24886.98
"RO - Head Seal 4""",,,,,,,50.00 Nos,12.00,600.00,,,,4.00 Nos,12.00,48.00,8.00 Nos,6.00,48.00,20.00 Nos,12.00,240.00,40.00 Nos,61.00,2440.00,,,,,,,50.00 Nos,12.00,600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.00 Nos,12.00,372.00
"RO - Head Seal 8""",,,,2.00 Nos,20.00,40.00,59.00 Nos,48.00,2832.00,48.00 Nos,141.67,6800.00,,,,,,,144.00 Nos,41.22,5935.92,60.00 Nos,224.60,13475.92,109.00 Nos,43.40,4730.25,168.00 Nos,134.58,22610.25,40.00 Nos,48.00,1920.00,10.00 Nos,375.00,3750.00,,,,1.00 Nos,300.00,300.00,122.00 Nos,45.74,5580.82,130.00 Nos,113.68,14777.82,20.00 Nos,43.47,869.40,32.00 Nos,158.42,5069.40,,,,,,,10.00 Nos,44.76,447.60,20.00 Nos,122.38,2447.60,82.00 Nos,46.26,3792.96,83.00 Nos,83.18,6904.08
RO Housings,,,,,,,11.00 Nos,43579.73,479377.00,,,,,,,,,,,,,1.00 Nos,49500.00,49500.00,,,,,,,,,,,,,11.00 Nos,54500.00,599500.00,,,,,,,11.00 Nos,54500.00,599500.00,,,,10.00 Nos,79437.10,794371.00,,,,,,,,,,,,,,,,,,
RO-HP Red,,,,10.00 Nos,232.00,2320.00,,,,5.00 Nos,300.00,1500.00,,,,4.00 Nos,300.00,1200.00,46.00 Nos,225.00,10350.00,3.00 Nos,300.00,900.00,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,300.00,600.00,,,,15.00 Nos,227.33,3410.00,,,,10.00 Nos,225.00,2250.00,,,,,,,20.00 Nos,220.86,4417.20,,,
RO-LP BLUE,,,,10.00 Nos,232.00,2320.00,,,,3.00 Nos,300.00,900.00,,,,2.00 Nos,300.00,600.00,22.00 Nos,225.00,4950.00,,,,,,,,,,,,,2.00 Nos,299.00,598.00,,,,,,,,,,2.00 Nos,300.00,600.00,,,,11.00 Nos,234.91,2584.00,,,,9.00 Nos,225.00,2025.00,,,,,,,,,,1.00 Nos,225.00,225.00
"RO - Membrane Connector 4""",100.00 Nos,800.00,80000.00,65.00 Nos,738.46,48000.00,52.00 Nos,327.07,17007.80,84.00 Nos,905.45,76057.80,40.00 Nos,190.27,7610.80,49.00 Nos,665.53,32610.80,546.00 Nos,62.41,34074.94,53.00 Nos,280.66,14874.94,12.00 Nos,101.73,1220.76,49.00 Nos,604.51,29620.76,4.00 Nos,100.00,400.00,13.00 Nos,173.08,2250.00,,,,6.00 Nos,233.33,1400.00,28.00 Nos,189.79,5314.12,46.00 Nos,427.48,19664.12,,,,47.00 Nos,880.85,41400.00,,,,3.00 Nos,1200.00,3600.00,,,,40.00 Nos,100.00,4000.00,20.00 Nos,800.00,16000.00,82.00 Nos,204.67,16783.16
"RO - Membrane Connector 8""",5.00 Nos,210.00,1050.00,25.00 Nos,1162.00,29050.00,16.00 Nos,210.00,3360.00,42.00 Nos,977.62,41060.00,50.00 Nos,210.00,10500.00,,,,16.00 Nos,210.00,3360.00,44.00 Nos,653.64,28760.00,22.00 Nos,210.00,4620.00,44.00 Nos,830.00,36520.00,104.00 Nos,210.00,21840.00,88.00 Nos,696.82,61320.00,,,,10.00 Nos,1475.00,14750.00,106.00 Nos,270.57,28680.00,96.00 Nos,845.10,81130.00,4.00 Nos,2350.00,9400.00,4.00 Nos,2350.00,9400.00,,,,,,,,,,5.00 Nos,1450.00,7250.00,8.00 Nos,210.00,1680.00,2.00 Nos,283.79,567.58
RO Plant,,,,,,,,,,,,,,,,,,,1.00 Nos,2435000.00,2435000.00,1.00 Nos,2678970.00,2678970.00,,,,,,,,,,,,,,,,,,,,,,,,,8.00 Nos,110000.00,880000.00,8.00 Nos,132587.50,1060700.00,,,,,,,5.00 Nos,362000.00,1810000.00,5.00 Nos,405416.00,2027080.00,,,,,,
RO-Spare Head,22.00 Nos,6404.00,140888.00,23.00 Nos,11542.65,265481.00,6.00 Nos,4709.00,-28254.00,-10.00 Nos,19840.00,-198400.00,2.00 Nos,8754.00,17508.00,16.00 Nos,14725.00,235600.00,1.00 Nos,4251.00,4251.00,3.00 Nos,13383.33,40150.00,25.00 Nos,4796.20,119904.95,25.00 Nos,7540.52,188512.95,12.00 Nos,3491.94,41903.30,10.00 Nos,5164.23,51642.30,7.00 Nos,4377.14,30640.00,9.00 Nos,4993.33,44940.00,,,,,,,13.00 Nos,3497.23,45464.00,6.00 Nos,6373.60,38241.60,5.00 Nos,8072.20,40361.00,12.00 Nos,8701.17,104414.00,,,,,,,2.00 Nos,1380.00,2760.00,2.00 Nos,2720.00,5440.00
RO-Spare Parts,31.00 Nos,524.26,16252.00,78.00 Nos,573.69,44748.00,644.00 Nos,98.95,63726.86,991.00 Nos,105.07,104126.86,4.00 Nos,1403.00,5612.00,4.00 Nos,2950.00,11800.00,394.00 Nos,1022.29,402783.32,228.00 Nos,141.16,32185.32,52.00 Nos,549.99,28599.30,104.00 Nos,545.73,56755.80,241.00 Nos,112.65,27148.64,235.00 Nos,261.74,61509.60,,,,132.00 Nos,323.05,42643.00,183.00 Nos,149.70,27394.80,628.00 Nos,681.65,428074.80,108.00 Nos,906.14,97863.04,173.00 Nos,1163.77,201332.04,4.00 Nos,612.30,2449.20,3.00 Nos,666.67,2000.00,640.00 Nos,38.50,24638.24,165.00 Nos,339.39,55999.24,27.00 Nos,406.07,10964.00,11.00 Nos,859.55,9455.00
RO - Thrust Cone,,,,3.00 Nos,1205.33,3616.00,,,,4.00 Nos,1466.50,5866.00,,,,4.00 Nos,1850.00,7400.00,6.00 Nos,911.27,5467.62,14.00 Nos,1458.40,20417.62,,,,4.00 Nos,2272.50,9090.00,,,,,,,,,,,,,16.00 Nos,964.24,15427.76,8.00 Nos,1523.47,12187.76,,,,4.00 Nos,2100.00,8400.00,3.00 Nos,1277.93,3833.80,3.00 Nos,1702.00,5106.00,2.00 Nos,1298.00,2596.00,2.00 Nos,2720.00,5440.00,,,,,,
SFD-2860,1.00 Nos,96292.00,96292.00,1.00 Nos,105000.00,105000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFD-2860XP,,,,,,,,,,,,,,,,,,,,,,,,,6.00 Nos,100770.92,604625.52,6.00 Nos,100771.00,604626.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFD-2880XP,,,,,,,,,,,,,10.00 Nos,123164.47,1231644.70,10.00 Nos,129000.00,1290000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFM-15-120-1200,100.00 Nos,240.00,24000.00,55.00 Nos,293.64,16150.00,11.00 Nos,250.00,2750.00,85.00 Nos,250.00,21250.00,,,,139.00 Nos,243.60,33860.00,300.00 Nos,240.00,72000.00,50.00 Nos,240.00,12000.00,,,,1.00 Nos,650.00,650.00,,,,21.00 Nos,259.52,5450.00,,,,20.00 Nos,240.00,4800.00,200.00 Nos,250.00,50000.00,,,,,,,72.00 Nos,253.47,18250.00,,,,,,,,,,25.00 Nos,250.00,6250.00,,,,31.00 Nos,298.39,9250.00
SFM-15-60-600,100.00 Nos,240.00,24000.00,,,,17.00 Nos,250.00,4250.00,50.00 Nos,250.00,12500.00,,,,160.00 Nos,243.13,38900.00,200.00 Nos,240.00,48000.00,50.00 Nos,240.00,12000.00,,,,25.00 Nos,240.00,6000.00,,,,15.00 Nos,302.00,4530.00,,,,20.00 Nos,240.00,4800.00,200.00 Nos,250.00,50000.00,,,,,,,74.00 Nos,259.46,19200.00,,,,2.00 Nos,550.00,1100.00,,,,,,,,,,11.00 Nos,281.82,3100.00
SFM-20-200-2400,150.00 Nos,275.00,41250.00,23.00 Nos,319.57,7350.00,17.00 Nos,300.00,5100.00,50.00 Nos,275.00,13750.00,,,,50.00 Nos,275.00,13750.00,200.00 Nos,275.00,55000.00,,,,,,,36.00 Nos,312.50,11250.00,,,,20.00 Nos,275.00,5500.00,,,,20.00 Nos,275.00,5500.00,,,,,,,100.00 Nos,285.00,28500.00,70.00 Nos,289.29,20250.00,,,,,,,,,,,,,,,,6.00 Nos,550.00,3300.00
SFM-20-600-3600,100.00 Nos,275.00,27500.00,,,,4.00 Nos,300.00,1200.00,,,,,,,50.00 Nos,275.00,13750.00,,,,,,,,,,15.00 Nos,300.00,4500.00,,,,20.00 Nos,275.00,5500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00 Nos,288.43,865.29,,,
SFP 2860,,,,,,,,,,4.00 Nos,94053.00,376212.00,6.00 Nos,94053.73,564322.38,6.00 Nos,95035.33,570212.00,5.00 Nos,86966.00,434830.00,5.00 Nos,107000.00,535000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.00 Nos,117420.00,704520.00,6.00 Nos,124500.00,747000.00
SFP 2880,,,,9.00 Nos,111729.56,1005566.00,,,,16.00 Nos,118686.00,1898976.00,1.00 Nos,118686.00,118686.00,1.00 Nos,118686.00,118686.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFP-2880XP,,,,8.00 Nos,111813.00,894504.00,1.00 Nos,120926.00,120926.00,,,,12.00 Nos,120925.76,1451109.12,8.00 Nos,125937.50,1007500.00,,,,3.00 Nos,124642.00,373926.00,15.00 Nos,120925.75,1813886.25,2.00 Nos,128500.00,257000.00,66.00 Nos,120925.75,7981099.56,53.00 Nos,126807.85,6720816.00,3.00 Nos,128500.00,385500.00,29.00 Nos,124680.76,3615742.00,8.00 Nos,105810.04,846480.32,,,,18.00 Nos,131840.00,2373120.00,24.00 Nos,134420.00,3226080.00,6.00 Nos,131840.00,791040.00,8.00 Nos,132610.00,1060880.00,7.00 Nos,131840.00,922880.00,9.00 Nos,137426.67,1236840.00,8.00 Nos,132462.50,1059700.00,8.00 Nos,136500.00,1092000.00
"SP 10""",1800.00 Nos,25.94,46689.50,2447.00 Nos,29.80,72919.50,1450.00 Nos,26.20,37984.00,1390.00 Nos,38.97,54174.00,1476.00 Nos,25.29,37323.25,2238.00 Nos,37.37,83638.25,950.00 Nos,25.31,24044.00,1048.00 Nos,39.90,41814.00,2150.00 Nos,25.03,53820.50,1444.00 Nos,29.28,42285.50,550.00 Nos,25.47,14008.50,1283.00 Nos,39.15,50228.50,1877.00 Nos,25.08,47077.38,959.00 Nos,39.79,38157.38,2350.00 Nos,25.06,58886.50,2381.00 Nos,29.35,69886.50,1400.00 Nos,25.09,35132.00,1525.00 Nos,38.01,57972.00,1350.00 Nos,25.14,33944.00,1763.00 Nos,34.09,60094.00,1700.00 Nos,25.03,42556.00,1561.00 Nos,33.74,52662.00,150.00 Nos,25.25,3787.50,816.00 Nos,43.11,35175.50
"SP 20""",1275.00 Nos,52.46,66887.50,1109.00 Nos,71.36,79141.50,1588.00 Nos,52.61,83539.44,1152.00 Nos,70.48,81190.00,1778.00 Nos,50.31,89459.60,1808.00 Nos,73.87,133564.60,1450.00 Nos,50.46,73170.50,2199.00 Nos,67.60,148644.50,4675.00 Nos,51.79,242123.50,1658.00 Nos,77.10,127833.50,325.00 Nos,50.73,16487.25,1436.00 Nos,75.42,108297.25,1825.00 Nos,50.13,91489.00,1994.00 Nos,57.43,114514.00,775.00 Nos,50.64,39246.00,2603.00 Nos,67.67,176146.00,1701.00 Nos,50.26,85500.28,2280.00 Nos,71.72,163510.28,2950.00 Nos,50.17,148000.50,2547.00 Nos,66.67,169800.50,2050.00 Nos,50.14,102796.00,2314.00 Nos,67.30,155736.00,3021.50 Nos,50.16,151555.62,2187.00 Nos,68.38,149540.61
"SP 20"" C7",5.00 Nos,103.00,515.00,,,,5.00 Nos,103.00,515.00,50.00 Nos,250.00,12500.00,1.00 Nos,94.29,94.29,6.00 Nos,211.55,1269.29,,,,,,,,,,,,,,,,,,,75.00 Nos,100.00,7500.00,,,,,,,75.00 Nos,260.00,19500.00,,,,,,,100.00 Nos,100.00,10000.00,100.00 Nos,260.00,26000.00,30.00 Nos,100.00,3000.00,30.00 Nos,260.00,7800.00,50.00 Nos,100.00,5000.00,54.00 Nos,248.06,13395.32
"SP 30""",3945.00 Nos,79.33,312938.40,2891.00 Nos,98.84,285758.40,2972.00 Nos,79.45,236121.98,3888.00 Nos,109.52,425799.25,4133.00 Nos,77.20,319053.27,4149.00 Nos,106.51,441913.27,4450.00 Nos,75.59,336383.50,2782.00 Nos,101.46,282253.50,5225.00 Nos,75.08,392302.50,1886.00 Nos,105.78,199492.50,900.00 Nos,76.75,69075.00,2795.00 Nos,98.13,274260.00,2250.00 Nos,75.57,170027.50,2598.00 Nos,104.48,271432.50,2425.00 Nos,75.61,183364.25,4247.00 Nos,99.57,422889.25,1225.00 Nos,75.27,92210.25,1740.00 Nos,102.66,178630.25,3150.00 Nos,75.28,237129.50,2581.00 Nos,98.18,253409.50,3275.00 Nos,75.28,246542.50,4790.00 Nos,100.94,483517.50,3981.00 Nos,75.09,298952.48,3106.00 Nos,101.73,315963.38
"SP 30"" C7",,,,,,,17.00 Nos,95.91,1630.47,17.00 Nos,95.91,1630.47,8.00 Nos,125.19,1001.52,28.00 Nos,228.63,6401.52,,,,,,,,,,,,,,,,10.00 Nos,375.00,3750.00,,,,,,,75.00 Nos,125.00,9375.00,60.00 Nos,338.33,20300.00,,,,20.00 Nos,375.00,7500.00,,,,,,,100.00 Nos,125.07,12506.50,110.00 Nos,241.42,26556.50,112.00 Nos,125.01,14001.08,120.00 Nos,335.42,40250.00
"SP 40""",3925.00 Nos,105.96,415910.50,3767.00 Nos,143.51,540620.50,4810.00 Nos,105.89,509316.00,4960.00 Nos,150.51,746519.00,2925.00 Nos,102.89,300939.25,1483.00 Nos,133.20,197539.25,1891.00 Nos,101.00,190988.63,3345.00 Nos,153.44,513248.63,8575.00 Nos,100.08,858171.00,4715.00 Nos,149.32,704041.00,1650.00 Nos,100.12,165198.00,2889.00 Nos,153.16,442468.00,2106.00 Nos,100.06,210723.00,2454.00 Nos,144.63,354923.00,1575.00 Nos,100.11,157669.50,2443.00 Nos,150.92,368689.50,3225.00 Nos,100.15,322979.25,2203.00 Nos,146.91,323639.25,4175.00 Nos,100.11,417944.00,4696.00 Nos,137.20,644274.00,3725.00 Nos,100.02,372580.50,4335.00 Nos,144.45,626210.50,3510.00 Nos,100.05,351187.58,4092.00 Nos,145.43,595092.92
"SP 40"" C7",,,,,,,,,,,,,,,,,,,,,,,,,100.00 Nos,150.00,15000.00,100.00 Nos,650.00,65000.00,,,,,,,,,,,,,,,,,,,16.00 Nos,150.00,2400.00,16.00 Nos,450.00,7200.00,,,,,,,,,,,,,,,,2.00 Nos,148.87,297.74
"SP 5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.00 Nos,25.00,1050.00,,,,,,,,,,,,,11.00 Nos,15.00,165.00,,,
"SP 6""",,,,24.00 Nos,40.00,960.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00 Nos,59.00,1180.00,,,,,,,,,,,,,,,,1.00 Nos,16.07,16.07
Spare Parts,5.00 Nos,387.25,1936.25,77.00 Nos,208.76,16074.25,441.00 Nos,274.91,121233.30,350.00 Nos,218.38,76433.30,9.00 Nos,1450.00,13050.00,42.00 Nos,480.95,20200.00,251.00 Nos,17.93,4500.00,51.00 Nos,120.02,-6121.00,56.00 Nos,380.70,21319.00,115.00 Nos,322.25,37059.00,205.00 Nos,216.88,44461.00,62.00 Nos,105.24,6525.00,51.00 Nos,101.96,5200.20,60.00 Nos,92.09,5525.20,74.00 Nos,421.88,31219.00,193.00 Nos,335.13,64681.00,168.00 Nos,344.71,57911.42,20.00 Nos,963.07,19261.42,21.00 Nos,901.62,18934.00,89.00 Nos,336.90,29984.00,120.00 Nos,192.43,23092.00,361.00 Nos,101.25,36552.00,29.00 Nos,4813.34,139587.00,81.00 Nos,2413.42,195487.00
"SP BB 10""",,,,63.00 Nos,137.78,8680.00,36.00 Nos,91.00,3276.00,45.00 Nos,250.00,11250.00,154.00 Nos,86.56,13330.00,106.00 Nos,123.31,13071.00,108.00 Nos,85.37,9219.60,198.00 Nos,103.73,20537.60,378.00 Nos,85.04,32145.84,158.00 Nos,118.33,18695.84,18.00 Nos,85.88,1545.84,91.00 Nos,136.04,12379.84,19.00 Nos,85.85,1631.13,57.00 Nos,161.95,9231.13,18.00 Nos,85.88,1545.84,127.00 Nos,119.26,15145.84,180.00 Nos,85.00,15300.00,7.00 Nos,150.00,1050.00,,,,109.00 Nos,108.26,11800.00,216.00 Nos,85.10,18381.24,203.00 Nos,108.58,22041.24,1.00 Nos,85.43,85.43,66.00 Nos,117.58,7760.00
"SP BB 20""",2889.00 Nos,174.60,504409.41,2265.00 Nos,218.74,495444.41,3091.00 Nos,167.74,518484.28,2041.00 Nos,197.96,404031.30,1196.00 Nos,166.43,199054.46,1452.00 Nos,218.46,317199.46,1692.00 Nos,166.25,281297.43,2263.00 Nos,223.46,505693.43,2675.00 Nos,165.52,442774.04,1467.00 Nos,222.53,326448.04,1540.00 Nos,162.41,250109.09,1915.00 Nos,216.25,414120.09,1719.00 Nos,165.15,283889.43,1065.00 Nos,205.49,218847.43,1166.00 Nos,165.48,192950.28,2210.00 Nos,204.73,452443.28,2034.00 Nos,165.22,336047.58,1862.00 Nos,214.45,399303.58,990.00 Nos,144.25,142809.30,1536.00 Nos,192.62,295861.30,1945.00 Nos,145.07,282163.40,1976.00 Nos,178.78,353278.40,1829.00 Nos,146.71,268330.37,2382.00 Nos,193.93,461929.62
"SPG 1054-2.5"" T",308.00 Nos,2262.76,696930.62,174.00 Nos,2335.72,406414.62,453.00 Nos,2211.64,1001874.38,462.00 Nos,2285.82,1056050.50,2.00 Nos,2180.78,4361.56,89.00 Nos,2374.28,211310.92,204.00 Nos,2262.06,461459.84,169.00 Nos,2281.63,385595.84,177.00 Nos,2263.07,400563.34,155.00 Nos,2322.80,360033.34,115.00 Nos,2262.74,260215.26,95.00 Nos,2362.10,224399.26,83.00 Nos,2261.56,187709.35,108.00 Nos,2331.98,251853.35,260.00 Nos,2263.49,588507.98,236.00 Nos,2306.50,544333.98,116.00 Nos,2264.00,262624.00,292.00 Nos,2239.29,653874.00,457.00 Nos,2264.00,1034648.00,354.00 Nos,1986.36,703170.00,140.00 Nos,2218.00,310520.00,296.00 Nos,1570.00,464719.00,94.00 Nos,2218.09,208500.76,190.00 Nos,1685.28,320203.59
"SPG 1248-2.5"" T",140.00 Nos,2912.00,407680.00,115.00 Nos,3015.44,346776.00,174.00 Nos,2860.25,497683.36,139.00 Nos,3002.04,417284.00,2.00 Nos,2772.22,5544.44,130.00 Nos,2998.00,389740.44,64.00 Nos,2904.06,185859.66,22.00 Nos,3033.98,66747.66,152.00 Nos,2910.49,442394.32,115.00 Nos,2974.14,342026.32,21.00 Nos,2912.00,61152.00,23.00 Nos,3055.22,70270.00,102.00 Nos,2910.00,296819.92,47.00 Nos,3034.81,142635.92,2.00 Nos,2823.81,5647.62,47.00 Nos,2962.93,139257.62,142.00 Nos,2892.86,410785.42,240.00 Nos,2808.76,674101.42,285.00 Nos,2912.00,829920.00,303.00 Nos,2953.89,895028.00,55.00 Nos,2852.85,156906.90,120.00 Nos,2546.94,305632.90,175.00 Nos,2853.00,499275.00,121.00 Nos,2503.49,302921.84
"SPG 1354-2.5"" T",362.00 Nos,3043.23,1101650.16,481.00 Nos,3146.36,1513400.16,1136.00 Nos,3018.83,3429394.51,1180.00 Nos,3062.32,3613540.56,339.00 Nos,3045.00,1032255.00,366.00 Nos,3147.90,1152130.00,437.00 Nos,3045.00,1330665.00,353.00 Nos,3078.30,1086640.00,300.00 Nos,3045.00,913500.00,358.00 Nos,3092.57,1107140.00,282.00 Nos,3044.44,858530.90,417.00 Nos,3105.40,1294950.90,324.00 Nos,3045.00,986580.00,310.00 Nos,3077.11,953905.00,952.00 Nos,3044.36,2898233.37,699.00 Nos,3092.34,2161548.37,426.00 Nos,3029.33,1290495.94,628.00 Nos,3154.33,1980920.94,312.00 Nos,3045.00,950040.00,466.00 Nos,2617.16,1219598.00,407.00 Nos,2866.00,1166462.00,1126.00 Nos,1906.21,2146391.00,290.00 Nos,2866.62,831319.00,441.00 Nos,2223.26,980458.00
"SPG 1465-4"" T",21.00 Nos,5189.82,108986.15,6.00 Nos,5175.03,31050.15,230.00 Nos,5218.15,1200175.15,177.00 Nos,5308.50,939604.15,91.00 Nos,5219.50,474974.60,81.00 Nos,5439.85,440627.60,171.00 Nos,5221.00,892791.00,141.00 Nos,5267.20,742675.00,142.00 Nos,5221.00,741382.00,52.00 Nos,5483.42,285138.00,72.00 Nos,5221.00,375912.00,78.00 Nos,5326.54,415470.00,30.00 Nos,5221.00,156630.00,40.00 Nos,5268.18,210727.00,172.00 Nos,5220.89,897992.24,157.00 Nos,5292.67,830949.24,143.00 Nos,5220.70,746560.04,222.00 Nos,5179.51,1149851.04,205.00 Nos,5221.00,1070305.00,142.00 Nos,5258.39,746691.00,75.00 Nos,5113.00,383475.00,192.00 Nos,4244.65,814972.00,218.00 Nos,5113.00,1114634.00,122.00 Nos,4690.73,572269.00
